Id,SalePrice
292,223716.046875
293,177976.46875
294,213330.765625
295,169354.34375
296,159348.234375
297,157722.375
298,193155.875
299,168858.4375
300,132771.21875
301,218227.65625
302,206263.625
303,182025.59375
304,163614.453125
305,173297.203125
306,208100.75
307,126913.6953125
308,183238.8125
309,155167.9375
310,189501.671875
311,124143.734375
312,171722.71875
313,151790.25
314,163266.671875
315,123982.90625
316,278583.625
317,128963.734375
318,142763.890625
319,145626.984375
320,167910.703125
321,184460.90625
322,129611.6875
323,203605.375
324,162086.296875
325,171567.609375
326,180633.9375
327,176115.359375
328,115642.578125
329,147871.71875
330,173130.9375
331,199136.578125
332,158226.359375
333,151144.09375
334,86333.984375
335,233501.609375
336,173971.421875
337,127891.8984375
338,188745.8125
339,145811.3125
340,229683.84375
341,184409.6875
342,205931.140625
343,132362.515625
344,147324.953125
345,321886.03125
346,240214.53125
347,174478.546875
348,126846.671875
349,178951.4375
350,97485.8125
351,161000.21875
352,167301.390625
353,122660.0078125
354,132110.140625
355,192241.84375
356,177348.09375
357,240365.109375
358,139302.3125
359,154713.84375
360,221005.28125
361,164521.421875
362,250931.234375
363,164270.3125
364,149342.5
365,153406.6875
366,135351.265625
367,134757.9375
368,197775.921875
369,158099.234375
370,205625.890625
371,119627.3828125
372,132940.984375
373,113800.3515625
374,220658.15625
375,142306.0625
376,146734.84375
377,167950.265625
378,155493.53125
379,124545.1640625
380,163686.546875
381,137778.765625
382,124820.09375
383,165959.984375
384,193013.171875
385,171140.28125
386,158396.03125
387,170732.015625
388,197477.5
389,227211.34375
390,250683.9375
391,148951.6875
392,123387.9609375
393,240252.234375
394,160603.53125
395,92839.828125
396,184536.640625
397,171540.125
398,138420.78125
399,164471.6875
400,158213.59375
401,190557.75
402,160831.921875
403,181061.40625
404,183060.3125
405,154470.015625
406,135499.8125
407,134951
408,115659.5625
409,187490.328125
410,185822.125
411,218798.390625
412,179672.40625
413,174000.546875
414,147760.828125
415,142954.390625
416,184345.984375
417,160511.28125
418,123614.140625
419,211339.890625
420,190194.34375
421,147470.453125
422,80243.34375
423,222795.046875
424,216827.625
425,95774.65625
426,228509.84375
427,145646.9375
428,162450.984375
429,161997.59375
430,149801.109375
431,121640.2421875
432,143524.4375
433,123961.4453125
434,199170.671875
435,136858.921875
436,138811.546875
437,171695.703125
438,136441.953125
439,163877.828125
440,172456.1875
441,187884.25
442,181446.515625
443,255237.765625
444,156010.0625
445,187371.90625
446,171669.75
447,182871.9375
448,138514.1875
449,140470.75
450,157331.9375
451,185964.15625
452,148035.5
453,160282.125
454,163925.984375
455,163499.125
456,184259.28125
457,125253.7109375
458,191942.671875
459,152728.546875
460,128243.9921875
461,159244.28125
462,165894.828125
463,164336.359375
464,189695.46875
465,231448.796875
466,158954.9375
467,174216.234375
468,193256.09375
469,145163.4375
470,163581.359375
471,166089.609375
472,204350.078125
473,200782.078125
474,145123.203125
475,152714.234375
476,130601.140625
477,174017.71875
478,161219.75
479,114414.2578125
480,146703.71875
481,163950.4375
482,197308.125
483,147798.0625
484,208246.546875
485,160519.90625
486,183257.296875
487,172233.21875
488,127443.734375
489,171457
490,196857.890625
491,230379.03125
492,164011.03125
493,194519.640625
494,140895.609375
495,151953.125
496,176036.765625
497,137254.375
498,125978.890625
499,144554.40625
500,230559.765625
501,207928.796875
502,204929.984375
503,145051.9375
504,172093.890625
505,184164.703125
506,127077.2265625
507,179789.5625
508,199201.0625
509,234035.671875
510,147810.28125
511,182585.015625
512,190846.84375
513,130843.859375
514,167737.75
515,138881.671875
516,157341.234375
517,165218.5
518,226670.296875
519,178997.796875
520,137526.796875
521,149292.046875
522,126961.3984375
523,174078.4375
524,140407.875
525,208756.28125
526,208924
527,270349.25
528,193160.765625
529,167761.59375
530,106448.3046875
531,147346.71875
532,148996.046875
533,241129.671875
534,136513.75
535,186802.40625
536,133521.703125
537,153640.015625
538,192732.828125
539,144016.15625
540,177851
541,140049.65625
542,165184.59375
543,194896.65625
544,159779.65625
545,147097.390625
546,193435.484375
547,185497.71875
548,189762.390625
549,183703.921875
550,181258.0625
551,158012.640625
552,130927.015625
553,192502.203125
554,194353.984375
555,167694.46875
556,184016.25
557,237767.671875
558,185464.71875
559,168868.46875
560,136528.84375
561,177402.3125
562,132120.34375
563,187860.9375
564,194405.59375
565,164260.71875
566,143865.890625
567,187286.75
568,161947.703125
569,188541.609375
570,130526.4453125
571,116477.671875
572,187968.21875
573,210737.65625
574,162630.6875
575,177617.5
576,194098.9375
577,165562.234375
578,175868.421875
579,121699.8203125
580,162711.140625
581,97112.5078125
582,163207.1875
583,148160.015625
584,126458.78125
585,141289.765625
586,135054.609375
587,158722.125
588,179350.453125
589,191485.359375
590,185508.328125
591,226491.078125
592,181542.03125
593,174132.34375
594,198808.984375
595,180705.578125
596,193705.3125
597,141482.8125
598,134584.46875
599,169048.5625
600,191019.796875
601,170535.109375
602,191914.234375
603,139568.515625
604,204696.484375
605,335474.5
606,192897.640625
607,169543.515625
608,155303.203125
609,216877.5
610,184113.09375
611,207475.703125
612,184088.15625
613,194777.703125
614,137249.15625
615,149438.4375
616,162470.6875
617,167870.09375
618,141844.546875
619,167677.53125
620,165009.296875
621,205359.4375
622,197994.40625
623,230585.875
624,180607.21875
625,215548.96875
626,133674.140625
627,164979.4375
628,190837.421875
629,156450
630,289623.0625
631,229006.78125
632,183448.5625
633,145556.578125
634,188978.4375
635,139455.78125
636,133476.578125
637,134480.53125
638,147793.15625
639,170315.75
640,85618.8203125
641,176566.28125
642,104762.6328125
643,158229.921875
644,208001.5625
645,171902.125
646,165768.265625
647,163566.8125
648,158871.265625
649,205530.03125
650,143579.203125
651,137109.96875
652,171284.890625
653,145642.296875
654,113459.6015625
655,153402.375
656,184382.28125
657,130781.9609375
658,229612.65625
659,215358.484375
660,117963.296875
661,143662.59375
662,144842.484375
663,165129.75
664,174201.390625
665,252285.875
666,195433.96875
667,135891.75
668,150011.921875
669,210146.265625
670,216482.203125
671,194618.953125
672,224845.484375
673,157651.765625
674,151072.5625
675,164276.421875
676,220806.78125
677,170736.796875
678,161559.4375
679,127286.15625
680,181418.84375
681,99182.171875
682,150903.53125
683,260968.359375
684,107239.875
685,131492
686,188674.015625
687,131200.484375
688,232120.625
689,171834.359375
690,169901.78125
691,239443.890625
692,133116.953125
693,163640.203125
694,179188.765625
695,173407.953125
696,129049.9296875
697,232801.609375
698,255259.125
699,116118.6015625
700,92794.9453125
701,204768.75
702,145916.375
703,177297.6875
704,146058.59375
705,216482.453125
706,123005.328125
707,137706.3125
708,110009.640625
709,177832.046875
710,119505.7890625
711,191583.5625
712,182124.390625
713,164731.796875
714,124662.859375
715,140512
716,135539.921875
717,207493.25
718,168323.796875
719,177161.40625
720,151838.6875
721,148034.53125
722,104093.203125
723,157683.90625
724,203228.546875
725,172150.3125
726,199526.578125
727,147782.515625
728,116866.5078125
729,114477.2734375
730,134711.828125
731,199050.8125
732,224175.15625
733,156752.328125
734,146325.28125
735,164560.109375
736,162111.453125
737,140471.78125
738,203009.828125
739,167204.703125
740,175214.71875
741,186429.3125
742,157273.46875
743,160313.59375
744,324976.75
745,155020.046875
746,139353.078125
747,201010.65625
748,177886.359375
749,203647.859375
750,159095.765625
751,259503.4375
752,131233.078125
753,179737.40625
754,132740.6875
755,200304.625
756,196471.609375
757,178291
758,146552.65625
759,244920.171875
760,175921.75
761,184157.5625
762,160316.390625
763,150419.953125
764,150325.53125
765,187169.265625
766,143107.3125
767,185550.578125
768,203351.421875
769,210791.609375
770,146770.03125
771,131505.84375
772,168910.6875
773,192711.5
774,153811.109375
775,219121.390625
776,174966.625
777,188829.265625
778,192871.9375
779,197953.859375
780,208409.296875
781,86081.3046875
782,214184.609375
783,149864.5
784,213673.53125
785,170392.359375
786,251445.5625
787,179215.453125
788,168713.421875
789,161109.78125
790,137743.109375
791,126987.75
792,108785.296875
793,141820.609375
794,184655.984375
795,174220.578125
796,126119.4609375
797,160796.59375
798,226168.265625
799,144838.8125
800,187984.109375
801,140879.84375
802,162668.640625
803,151142.234375
804,183648.484375
805,133957.234375
806,163448.171875
807,146910.34375
808,175697.921875
809,179273.15625
810,188590.859375
811,184099.5625
812,142706.875
813,274735.1875
814,113650.6171875
815,162627.640625
816,174676.953125
817,125116.4375
818,174863.484375
819,187311.46875
820,169423
821,225610.984375
822,135362.46875
823,201708.625
824,138378.703125
825,145092.59375
826,175597.734375
827,253501.09375
828,183687.109375
829,229559.453125
830,169060.015625
831,157753.53125
832,139649.265625
833,156865.5
834,184509
835,144341.0625
836,204631.109375
837,263308.53125
838,193567.3125
839,130050.1953125
840,211363.859375
841,157540.703125
842,178580.46875
843,186452.796875
844,162020.453125
845,204011.96875
846,174480.65625
847,132145.234375
848,161573.828125
849,193240.234375
850,142557.359375
851,122932.734375
852,207425.40625
853,188442.09375
854,144899.4375
855,100251.0859375
856,149594.203125
857,217594.65625
858,153428.78125
859,122915.0234375
860,188102.5625
861,171437.75
862,178817.65625
863,179906
864,171727.28125
865,163063.796875
866,157562.78125
867,331460.78125
868,116365.109375
869,177930.78125
870,220154.90625
871,185520.65625
872,121401.390625
873,161030.0625
874,186139.03125
875,186083.140625
876,132587.8125
877,126388.046875
878,165417.34375
879,119283.7734375
880,161441.4375
881,142081.734375
882,175688.265625
883,182848.15625
884,123958.7265625
885,210641.15625
886,185248.21875
887,141038.28125
888,167478.546875
889,155285.375
890,168484.8125
891,188813.640625
892,151907.015625
893,188175.046875
894,135998.296875
895,240533.140625
896,147360.4375
897,175031.5
898,224291.90625
899,231000.453125
900,179342.328125
901,212926.734375
902,212658.46875
903,138104.1875
904,176350.71875
905,181541.03125
906,154774.65625
907,197325.078125
908,135233.40625
909,148071.265625
910,164845.203125
911,150367.09375
912,113207.8828125
913,166994.609375
914,187826.234375
915,241197.4375
916,184386.484375
917,145303.984375
918,165346.578125
919,183038.75
920,149674.515625
921,201077.78125
922,150564.859375
923,190233.359375
924,160616.984375
925,118457.53125
926,114760.9765625
927,206212.078125
928,145626.34375
929,144598.109375
930,192013.46875
931,163047.921875
932,107413.984375
933,222440.5
934,109148.25
935,126235.2421875
936,157308.703125
937,182225.734375
938,97780.9921875
939,151679.546875
940,163609.421875
941,186602.78125
942,131243.53125
943,132563.5625
944,129741.453125
945,132511.15625
946,118218.5625
947,198606.140625
948,198660.34375
949,162194.28125
950,133942.390625
951,141659.390625
952,169447.4375
953,136050.078125
954,219427.109375
955,204167.15625
956,122524.9765625
957,155604.421875
958,150870.140625
959,172205.34375
960,213735.40625
961,113234.7265625
962,187997.671875
963,129932.953125
964,199390.734375
965,205172.28125
966,199218.875
967,183881.75
968,169567.40625
969,160384.046875
970,123866.9921875
971,124071.6171875
972,258353.96875
973,84779.296875
974,134436.796875
975,171078.796875
976,199228.96875
977,129020.9921875
978,134552.546875
979,167380.921875
980,123832.0546875
981,122527.6015625
982,143077.390625
983,159665.46875
984,293022.96875
985,184602.265625
986,214736.78125
987,204147.875
988,172998.8125
989,180329.65625
990,174971.375
991,210599.21875
992,187363.578125
993,124490.6875
994,231615.375
995,202126.96875
996,179918.390625
997,130913.203125
998,127104.7578125
999,152838.28125
1000,175356.875
1001,199602.453125
1002,123486.421875
1003,156511.40625
1004,203578.375
1005,162865.875
1006,184491.484375
1007,180984.40625
1008,217169.296875
1009,101284.1015625
1010,188649.1875
1011,162114.359375
1012,122925.5859375
1013,134736.5
1014,114263.1328125
1015,173695.9375
1016,147928.515625
1017,160021.390625
1018,211057.125
1019,160014.203125
1020,179558.84375
1021,133280.4375
1022,136669.28125
1023,169442.109375
1024,123178.3359375
1025,148798.328125
1026,162226.640625
1027,161481.78125
1028,167156.625
1029,168939.390625
1030,153113.171875
1031,146175.21875
1032,166344.078125
1033,137289.734375
1034,157979.546875
1035,169753.828125
1036,196031.40625
1037,194636.328125
1038,145260.5625
1039,190040.234375
1040,124131.4609375
1041,170082.75
1042,243778.734375
1043,185718.296875
1044,137855.359375
1045,177808.4375
1046,233478.03125
1047,147011.90625
1048,97763.75
1049,143750.109375
1050,184125.203125
1051,153108.578125
1052,173981.0625
1053,166403.34375
1054,153874.015625
1055,149905.171875
1056,185470.625
1057,185118.84375
1058,155262.4375
1059,144129.75
1060,194895.265625
1061,184295.78125
1062,245392.90625
1063,155182.34375
1064,146621.578125
1065,157378.203125
1066,137630.546875
1067,177567.71875
1068,169103.46875
1069,199680.40625
1070,163953.40625
1071,158294.84375
1072,127130.875
1073,211884.203125
1074,175866.140625
1075,209466.421875
1076,135477.6875
1077,144604.796875
1078,160088.125
1079,135533.640625
1080,236536.0625
1081,130328.1484375
1082,162687.53125
1083,185372.59375
1084,153338.046875
1085,131201.484375
1086,266743.875
1087,228178.53125
1088,168198.265625
1089,180177.640625
1090,156125.46875
1091,158883.25
1092,187566.625
1093,184906.703125
1094,120248.8984375
1095,168997.6875
1096,103274.65625
1097,188211.453125
1098,222777.546875
1099,165724.015625
1100,125899.640625
1101,296100.28125
1102,158934.828125
1103,209442.375
1104,167535.484375
1105,177533.34375
1106,219426.9375
1107,131808.578125
1108,108108.7109375
1109,145337.125
1110,253892.4375
1111,155449.25
1112,132145.078125
1113,162743.25
1114,111878.0625
1115,141506.03125
1116,235955.6875
1117,133143.671875
1118,156236.078125
1119,216198.96875
1120,188675.375
1121,156096.875
1122,134564.671875
1123,191275.5625
1124,180805.703125
1125,134000.234375
1126,242708.203125
1127,126901.953125
1128,147461.375
1129,144581.921875
1130,241567.125
1131,166908.40625
1132,233542.671875
1133,223655.921875
1134,178093.65625
1135,187102.71875
1136,179379.40625
1137,156514.921875
1138,170143.1875
1139,175141.484375
1140,193345.15625
1141,208323.578125
1142,173693.671875
1143,125575.5546875
1144,137661.71875
1145,202635.171875
1146,186153.34375
1147,142190.890625
1148,198422.828125
1149,159179.765625
1150,153792.453125
1151,115212.1328125
1152,126129.3046875
1153,191608.421875
1154,155966.15625
1155,192637.90625
1156,153706.46875
1157,158251.765625
1158,177837.203125
1159,174412.53125
1160,109531.09375
1161,137548.3125
1162,206976.609375
1163,180498.125
1164,155392.96875
1165,237634.015625
1166,183569.546875
1167,135702.3125
1168,241673.578125
1169,190847.34375
1170,184898.09375
1171,134980.8125
1172,131856
1173,232897.796875
1174,255606.453125
1175,174220.796875
1176,186132.796875
1177,168553.5625
1178,184532.9375
1179,138762.609375
1180,193174.9375
1181,184918.9375
1182,148752.6875
1183,161207
1184,151800.546875
1185,144034.203125
1186,138078.546875
1187,237621.671875
1188,132138.390625
1189,149582.046875
1190,177684.71875
1191,202848.953125
1192,134203.578125
1193,147342.734375
1194,157514.796875
1195,156165.0625
1196,130978.421875
1197,145149
1198,194956.515625
1199,123006.671875
1200,170364.46875
1201,140624.109375
1202,149432.03125
1203,114281.6328125
1204,137977.515625
1205,177177
1206,130767.2109375
1207,178510.09375
1208,179649.046875
1209,142816.484375
1210,96282.6640625
1211,178436.21875
1212,178146.421875
1213,134748.359375
1214,198480.78125
1215,154950.6875
1216,154177.203125
1217,147805.21875
1218,161848.734375
1219,160191.328125
1220,162782.015625
1221,156145.734375
1222,184552.578125
1223,149363.734375
1224,141538.40625
1225,156114.984375
1226,151394.21875
1227,170963.484375
1228,153393.890625
1229,182741.4375
1230,259258.703125
1231,163845.890625
1232,124178.046875
1233,150830
1234,155346.09375
1235,143288.234375
1236,103342.4296875
1237,109616.671875
1238,145957.203125
1239,284614.65625
1240,199417.171875
1241,115030.171875
1242,140414.21875
1243,157344.703125
1244,186691
1245,183162.90625
1246,208526.046875
1247,175867.578125
1248,173324.203125
1249,124850.296875
1250,189466.34375
1251,204777.3125
1252,198886.25
1253,177541.90625
1254,201991.796875
1255,200097.734375
1256,154407.0625
1257,221492.21875
1258,128061.5
1259,188206.640625
1260,187096.703125
1261,153691.875
1262,170908.984375
1263,156522.75
1264,141958.984375
1265,156229.46875
1266,169118.046875
1267,181290.609375
1268,200818.671875
1269,171427.890625
1270,169134.578125
1271,156629.125
1272,148812.96875
1273,206636.65625
1274,108248.265625
1275,261542.484375
1276,166327.8125
1277,213002.46875
1278,143924.53125
1279,165485.671875
1280,259938.671875
1281,201128.890625
1282,177271.671875
1283,150182.640625
1284,174647.203125
1285,192439.09375
1286,150761.328125
1287,151836.46875
1288,171297.375
1289,145297.71875
1290,107788.3359375
1291,159974.6875
1292,134317.140625
1293,119498.1015625
1294,178618.78125
1295,170300.140625
1296,188385.4375
1297,132448.796875
1298,186231.015625
1299,118863.7265625
1300,157023.234375
1301,146215.40625
1302,150826.671875
1303,128703.4140625
1304,185266.828125
1305,186962.921875
1306,119439.765625
1307,199587.21875
1308,155863.4375
1309,144565.75
1310,185335.984375
1311,181335.90625
1312,190922.25
1313,214258.515625
1314,172671.171875
1315,173577.328125
1316,106123.3203125
1317,163961.5625
1318,162182.46875
1319,153346.65625
1320,186352.640625
1321,214834.296875
1322,138598.421875
1323,244272.875
1324,134693.5625
1325,199163.296875
1326,181334.84375
1327,167897.5
1328,185231.390625
1329,177652.9375
1330,156454.640625
1331,172841.515625
1332,231565.78125
1333,160804.015625
1334,219126.28125
1335,196204.09375
1336,119973.4140625
1337,179031.046875
1338,196192.140625
1339,174184.921875
1340,202096.859375
1341,216494.625
1342,175977.609375
1343,213854.515625
1344,137002.15625
1345,182211.09375
1346,157693.46875
1347,127456.75
1348,168863.515625
1349,156545.203125
1350,198050.125
1351,191356.328125
1352,154566.046875
1353,171570.859375
1354,148525.53125
1355,171553.734375
1356,242109.734375
1357,158370.953125
1358,117424.2109375
1359,140942.75
1360,222915.140625
1361,120550.6484375
1362,254837.703125
1363,123386.109375
1364,276399.8125
1365,189763.265625
1366,126786.5
1367,127664.0859375
1368,158702.75
1369,219723.578125
1370,134270.9375
1371,217753.828125
1372,149475.390625
1373,192331.515625
1374,119656.5
1375,160539.375
1376,168516.796875
1377,190392.28125
1378,140285.390625
1379,159678.078125
1380,143246.0625
1381,108485.1640625
1382,155993.4375
1383,153458.671875
1384,163641.8125
1385,149775.9375
1386,183959.578125
1387,193216.015625
1388,230821.09375
1389,186626.046875
1390,183176.015625
1391,169068.203125
1392,192870.859375
1393,191430.140625
1394,179068.28125
1395,134456.140625
1396,138996.453125
1397,159807.484375
1398,170745.65625
1399,131984.421875
1400,148501.140625
1401,164242.734375
1402,232579.171875
1403,181413.203125
1404,141790
1405,139032.875
1406,131236.203125
1407,235402.484375
1408,248838.984375
1409,167326.34375
1410,176670.15625
1411,217288.234375
1412,104239.5078125
1413,195232.578125
1414,182941.140625
1415,165906.3125
1416,125487.5234375
1417,158070.15625
1418,164819.09375
1419,219515.5
1420,181689.46875
1421,189891.109375
1422,256445.75
1423,200958.046875
1424,149187.15625
1425,139505.59375
1426,119539.3203125
1427,169004.921875
1428,127169.140625
1429,128012.234375
1430,171234.609375
1431,115755.34375
1432,182218.21875
1433,130689.2734375
1434,155796.984375
1435,162385
1436,224436.265625
1437,180647.1875
1438,175984.21875
1439,133529.65625
1440,210559.3125
1441,131242.21875
1442,242458.9375
1443,186325.8125
1444,157486.484375
1445,138491.546875
1446,274112.84375
1447,112227.4609375
1448,178662.71875
1449,174459.84375
1450,135728.015625
1451,173496.53125
1452,282865
1453,237478.78125
1454,174671.1875
1455,131116.15625
1456,171314.59375
1457,119533.984375
1458,170519.671875
1459,148423.0625
1460,120437.765625
1461,111021.3125
1462,178445.4375
1463,171208.984375
1464,180577.1875
1465,117503.90625
1466,186225.59375
1467,140034.890625
1468,165837.828125
1469,171341.078125
1470,144422.59375
1471,208810.359375
1472,120953.984375
1473,169578.09375
1474,190481.84375
1475,205243.765625
1476,128781.171875
1477,172232.078125
1478,169322.953125
1479,158979.484375
1480,200453.65625
1481,209296.734375
1482,182731.25
1483,224133.84375
1484,142086.734375
1485,125414.2734375
1486,136998.484375
1487,149619.6875
1488,192467.125
1489,149365.921875
1490,187950.25
1491,113926.3671875
1492,212030.140625
1493,158855.03125
1494,122900.4765625
1495,115325.265625
1496,145041.75
1497,256101.640625
1498,145355.203125
1499,142917.84375
1500,167337.203125
1501,262672.59375
1502,155451.453125
1503,168575.375
1504,174630.96875
1505,181081.703125
1506,180851.46875
1507,123988.921875
1508,164788.703125
1509,163154.34375
1510,166654.265625
1511,245192.46875
1512,157497.984375
1513,181603.53125
1514,170606.15625
1515,190834.765625
1516,149434.90625
1517,191321.359375
1518,186184
1519,122036.78125
1520,176969.578125
1521,225760.921875
1522,103775.6875
1523,158858.640625
1524,152640.78125
1525,230981.328125
1526,131480.140625
1527,150382.921875
1528,177808.578125
1529,122361.328125
1530,211372.390625
1531,193547.875
1532,192245.25
1533,174521.484375
1534,170571.390625
1535,168659.328125
1536,178369.28125
1537,189182.53125
1538,172096.890625
1539,231777.4375
1540,111030.921875
1541,150739.4375
1542,172559
1543,153178.328125
1544,178513.90625
1545,181659.015625
1546,181993.359375
1547,177428.59375
1548,152963.34375
1549,144394.609375
1550,133701.359375
1551,172582.859375
1552,188786.375
1553,197694
1554,190670.921875
1555,175846.875
1556,145203.046875
1557,150451.0625
1558,243189.015625
1559,168680.375
1560,184414.921875
1561,176740.078125
1562,162075.90625
1563,166339.03125
1564,170457.203125
1565,140680.109375
1566,171817.453125
1567,149749.1875
1568,167939.484375
1569,163541.78125
1570,186184.734375
1571,194504.625
1572,141135.25
1573,162331.484375
1574,156565.921875
1575,207387.09375
1576,199834.484375
1577,159341.5625
1578,207666.46875
1579,125617.3203125
1580,212984.96875
1581,224435.625
1582,175508.3125
1583,138236.953125
1584,149295.734375
1585,191763.5625
1586,146239.359375
1587,217263.375
1588,141503.484375
1589,188679.015625
1590,163399.484375
1591,167137.140625
1592,173514.25
1593,213111.515625
1594,155660.546875
1595,151146.296875
1596,174242.96875
1597,162708.171875
1598,132705.203125
1599,144279.28125
1600,150428.875
1601,172145.109375
1602,116646.828125
1603,193019.234375
1604,161404.34375
1605,154894.390625
1606,217134.84375
1607,247315.078125
1608,123223.234375
1609,202901.46875
1610,101765.328125
1611,113291.0078125
1612,179257.84375
1613,179600.171875
1614,115350.921875
1615,184573.34375
1616,152435.21875
1617,192248.75
1618,111027.21875
1619,262428.03125
1620,138788.3125
1621,168942.328125
1622,180426.703125
1623,160174.078125
1624,156632.484375
1625,159345.609375
1626,146930.5625
1627,189799.734375
1628,146739.953125
1629,154890
1630,163882.484375
1631,133197.828125
1632,108972.4453125
1633,164785.3125
1634,126822.8984375
1635,129201.1953125
1636,128923.8984375
1637,197734.953125
1638,161889.453125
1639,145496.21875
1640,154044.3125
1641,193184.53125
1642,135502.921875
1643,112704.21875
1644,197511.046875
1645,147138.734375
1646,186201.796875
1647,155757.359375
1648,88096.296875
1649,122856.7265625
1650,165228.4375
1651,168655.515625
1652,215184.21875
1653,152922.75
1654,135356.84375
1655,165060.046875
1656,171597.984375
1657,172886.15625
1658,184722.609375
1659,186961.125
1660,145447.734375
1661,185858.5
1662,155313.265625
1663,162283.4375
1664,101295.3828125
1665,165132.625
1666,144167.03125
1667,161837.640625
1668,140443.28125
1669,175896.15625
1670,154506.234375
1671,173698.703125
1672,175943.296875
1673,183106.84375
1674,178757.75
1675,135412.3125
1676,168426.46875
1677,152762.125
1678,159389.3125
1679,176703.9375
1680,189394.3125
